account_id,statement_month,months_on_book,days_past_due,balance,collections_contact_flag
A106442,2025-04-28,22,0,6676,0
A106442,2025-05-28,23,0,3338,0
A106442,2025-06-28,24,0,0,0
A106443,2022-02-28,1,0,1033953,1
A106443,2022-03-28,2,0,1016428,0
A106443,2022-04-28,3,0,998904,0
A106443,2022-05-28,4,0,981379,0
A106443,2022-06-28,5,0,963854,0
A106443,2022-07-28,6,0,946330,0
A106443,2022-08-28,7,0,928805,0
A106443,2022-09-28,8,0,911280,0
A106443,2022-10-28,9,0,893756,0
A106443,2022-11-28,10,0,876231,0
A106443,2022-12-28,11,0,858707,0
A106443,2023-01-28,12,15,841182,0
A106443,2023-02-28,13,0,823657,0
A106443,2023-03-28,14,0,806133,0
A106443,2023-04-28,15,0,788608,0
A106443,2023-05-28,16,0,771083,0
A106443,2023-06-28,17,0,753559,0
A106443,2023-07-28,18,0,736034,0
A106443,2023-08-28,19,0,718509,0
A106443,2023-09-28,20,0,700985,0
A106443,2023-10-28,21,0,683460,0
A106443,2023-11-28,22,0,665936,0
A106443,2023-12-28,23,0,648411,0
A106443,2024-01-28,24,0,630886,0
A106444,2023-02-28,1,0,26050,0
A106444,2023-03-28,2,30,24917,1
A106444,2023-04-28,3,0,23785,0
A106444,2023-05-28,4,0,22652,0
A106444,2023-06-28,5,0,21519,0
A106444,2023-07-28,6,0,20387,0
A106444,2023-08-28,7,0,19254,0
A106444,2023-09-28,8,0,18122,0
A106444,2023-10-28,9,0,16989,0
A106444,2023-11-28,10,0,15856,0
A106444,2023-12-28,11,0,14724,0
A106444,2024-01-28,12,0,13591,0
A106444,2024-02-28,13,0,12458,0
A106444,2024-03-28,14,0,11326,0
A106444,2024-04-28,15,0,10193,1
A106444,2024-05-28,16,0,9061,1
A106444,2024-06-28,17,0,7928,0
A106444,2024-07-28,18,0,6795,0
A106444,2024-08-28,19,0,5663,0
A106444,2024-09-28,20,0,4530,0
A106444,2024-10-28,21,0,3397,0
A106444,2024-11-28,22,0,2265,0
A106444,2024-12-28,23,0,1132,0
A106444,2025-01-28,24,0,0,0
A106445,2025-12-28,1,0,118223,0
A106445,2026-01-28,2,0,113083,0
A106445,2026-02-28,3,0,107943,0
A106445,2026-03-28,4,0,102803,0
A106446,2024-05-28,1,0,84036,0
A106446,2024-06-28,2,0,81635,0
A106446,2024-07-28,3,0,79234,0
A106446,2024-08-28,4,0,76833,0
A106446,2024-09-28,5,0,74432,0
A106446,2024-10-28,6,0,72031,0
A106446,2024-11-28,7,0,69630,0
A106446,2024-12-28,8,0,67229,0
A106446,2025-01-28,9,0,64828,0
A106446,2025-02-28,10,0,62427,0
A106446,2025-03-28,11,0,60026,0
A106446,2025-04-28,12,0,57625,1
A106446,2025-05-28,13,0,55224,0
A106446,2025-06-28,14,0,52823,0
A106446,2025-07-28,15,0,50422,0
A106446,2025-08-28,16,0,48021,0
A106446,2025-09-28,17,0,45620,0
A106446,2025-10-28,18,0,43219,0
A106446,2025-11-28,19,0,40817,0
A106446,2025-12-28,20,0,38416,0
A106446,2026-01-28,21,0,36015,0
A106446,2026-02-28,22,0,33614,0
A106446,2026-03-28,23,0,31213,0
A106447,2025-05-28,1,0,200690,0
A106447,2025-06-28,2,0,197288,0
A106447,2025-07-28,3,0,193887,0
A106447,2025-08-28,4,0,190485,0
A106447,2025-09-28,5,0,187084,0
A106447,2025-10-28,6,0,183682,0
A106447,2025-11-28,7,30,180281,1
A106447,2025-12-28,8,0,176879,0
A106447,2026-01-28,9,0,173478,0
A106447,2026-02-28,10,0,170076,0
A106447,2026-03-28,11,0,166675,0
A106448,2024-04-28,1,0,66778,0
A106448,2024-05-28,2,0,65357,0
A106448,2024-06-28,3,0,63936,0
A106448,2024-07-28,4,0,62515,0
A106448,2024-08-28,5,0,61094,0
A106448,2024-09-28,6,0,59674,0
A106448,2024-10-28,7,0,58253,0
A106448,2024-11-28,8,0,56832,0
A106448,2024-12-28,9,0,55411,0
A106448,2025-01-28,10,0,53990,0
A106448,2025-02-28,11,30,52570,1
A106448,2025-03-28,12,0,51149,0
A106448,2025-04-28,13,0,49728,0
A106448,2025-05-28,14,0,48307,0
A106448,2025-06-28,15,0,46886,0
A106448,2025-07-28,16,0,45466,0
A106448,2025-08-28,17,0,44045,0
A106448,2025-09-28,18,0,42624,0
A106448,2025-10-28,19,0,41203,0
A106448,2025-11-28,20,0,39782,0
A106448,2025-12-28,21,0,38361,0
A106448,2026-01-28,22,0,36941,0
A106448,2026-02-28,23,0,35520,0
A106448,2026-03-28,24,0,34099,0
A106449,2023-12-28,1,0,331006,0
A106449,2024-01-28,2,0,323963,0
A106449,2024-02-28,3,0,316920,0
A106449,2024-03-28,4,0,309878,0
A106449,2024-04-28,5,0,302835,0
A106449,2024-05-28,6,0,295792,0
A106449,2024-06-28,7,0,288750,0
A106449,2024-07-28,8,0,281707,0
A106449,2024-08-28,9,0,274664,0
A106449,2024-09-28,10,0,267622,0
A106449,2024-10-28,11,0,260579,0
A106449,2024-11-28,12,30,253536,1
A106449,2024-12-28,13,0,246494,0
A106449,2025-01-28,14,0,239451,0
A106449,2025-02-28,15,0,232408,0
A106449,2025-03-28,16,0,225366,0
A106449,2025-04-28,17,0,218323,0
A106449,2025-05-28,18,0,211280,0
A106449,2025-06-28,19,0,204237,0
A106449,2025-07-28,20,0,197195,0
A106449,2025-08-28,21,0,190152,0
A106449,2025-09-28,22,0,183109,0
A106449,2025-10-28,23,0,176067,0
A106449,2025-11-28,24,0,169024,0
A106450,2024-10-28,1,0,14503,0
A106450,2024-11-28,2,0,13872,0
A106450,2024-12-28,3,0,13242,0
A106450,2025-01-28,4,0,12611,0
A106450,2025-02-28,5,0,11981,0
A106450,2025-03-28,6,90,11350,1
A106450,2025-04-28,7,120,10719,1
A106450,2025-05-28,8,150,10089,1
A106450,2025-06-28,9,180,9458,1
A106450,2025-07-28,10,180,8828,1
A106450,2025-08-28,11,180,8197,1
A106450,2025-09-28,12,180,7567,1
A106450,2025-10-28,13,180,6936,1
A106450,2025-11-28,14,180,6305,1
A106450,2025-12-28,15,180,5675,1
A106450,2026-01-28,16,180,5044,1
A106450,2026-02-28,17,180,4414,1
A106450,2026-03-28,18,180,3783,1
A106451,2024-03-28,1,0,163070,1
A106451,2024-04-28,2,0,160306,0
A106451,2024-05-28,3,0,157542,0
A106451,2024-06-28,4,0,154778,0
A106451,2024-07-28,5,0,152014,0
A106451,2024-08-28,6,0,149250,0
A106451,2024-09-28,7,0,146486,0
A106451,2024-10-28,8,0,143722,0
A106451,2024-11-28,9,0,140958,1
A106451,2024-12-28,10,0,138195,0
A106451,2025-01-28,11,0,135431,0
A106451,2025-02-28,12,0,132667,0
A106451,2025-03-28,13,0,129903,0
A106451,2025-04-28,14,0,127139,1
A106451,2025-05-28,15,0,124375,0
A106451,2025-06-28,16,0,121611,0
A106451,2025-07-28,17,0,118847,1
A106451,2025-08-28,18,0,116083,0
A106451,2025-09-28,19,0,113319,0
A106451,2025-10-28,20,0,110556,0
A106451,2025-11-28,21,0,107792,0
A106451,2025-12-28,22,0,105028,0
A106451,2026-01-28,23,0,102264,0
A106451,2026-02-28,24,0,99500,0
A106452,2023-02-28,1,0,155659,0
A106452,2023-03-28,2,0,151212,0
A106452,2023-04-28,3,30,146764,1
A106452,2023-05-28,4,30,142317,1
A106452,2023-06-28,5,30,137869,1
A106452,2023-07-28,6,30,133422,1
A106452,2023-08-28,7,30,128975,1
A106452,2023-09-28,8,30,124527,0
A106452,2023-10-28,9,30,120080,1
A106452,2023-11-28,10,30,115632,1
A106452,2023-12-28,11,30,111185,1
A106452,2024-01-28,12,30,106738,1
A106452,2024-02-28,13,30,102290,1
A106452,2024-03-28,14,30,97843,1
A106452,2024-04-28,15,30,93395,1
A106452,2024-05-28,16,30,88948,1
A106452,2024-06-28,17,30,84500,1
A106452,2024-07-28,18,30,80053,1
A106452,2024-08-28,19,30,75606,1
A106452,2024-09-28,20,30,71158,1
A106452,2024-10-28,21,30,66711,1
A106452,2024-11-28,22,30,62263,1
A106452,2024-12-28,23,30,57816,1
A106452,2025-01-28,24,30,53369,1
A106453,2022-04-28,1,0,104229,0
A106453,2022-05-28,2,0,99697,0
A106453,2022-06-28,3,0,95165,0
A106453,2022-07-28,4,0,90634,0
A106453,2022-08-28,5,0,86102,0
A106453,2022-09-28,6,0,81570,0
A106453,2022-10-28,7,0,77039,0
A106453,2022-11-28,8,0,72507,0
A106453,2022-12-28,9,0,67975,0
A106453,2023-01-28,10,0,63443,0
A106453,2023-02-28,11,0,58912,0
A106453,2023-03-28,12,0,54380,0
A106453,2023-04-28,13,0,49848,0
A106453,2023-05-28,14,0,45317,0
A106453,2023-06-28,15,0,40785,0
A106453,2023-07-28,16,0,36253,0
A106453,2023-08-28,17,0,31721,1
A106453,2023-09-28,18,0,27190,0
A106453,2023-10-28,19,0,22658,0
A106453,2023-11-28,20,0,18126,0
A106453,2023-12-28,21,0,13595,0
A106453,2024-01-28,22,30,9063,1
A106453,2024-02-28,23,0,4531,0
A106453,2024-03-28,24,0,0,0
A106454,2025-09-28,1,0,178510,0
A106454,2025-10-28,2,0,170749,0
A106454,2025-11-28,3,0,162988,0
A106454,2025-12-28,4,0,155226,0
A106454,2026-01-28,5,0,147465,0
A106454,2026-02-28,6,0,139704,0
A106454,2026-03-28,7,0,131942,0
A106455,2022-06-28,1,0,203027,0
A106455,2022-07-28,2,0,197226,0
A106455,2022-08-28,3,0,191425,0
A106455,2022-09-28,4,0,185624,0
A106455,2022-10-28,5,0,179824,0
A106455,2022-11-28,6,0,174023,0
A106455,2022-12-28,7,0,168222,0
A106455,2023-01-28,8,0,162421,0
A106455,2023-02-28,9,0,156621,0
A106455,2023-03-28,10,0,150820,0
A106455,2023-04-28,11,0,145019,0
A106455,2023-05-28,12,0,139218,0
A106455,2023-06-28,13,0,133417,0
A106455,2023-07-28,14,0,127617,0
A106455,2023-08-28,15,0,121816,0
A106455,2023-09-28,16,0,116015,0
A106455,2023-10-28,17,0,110214,0
A106455,2023-11-28,18,0,104414,0
A106455,2023-12-28,19,0,98613,0
A106455,2024-01-28,20,0,92812,0
A106455,2024-02-28,21,0,87011,0
A106455,2024-03-28,22,0,81210,0
A106455,2024-04-28,23,0,75410,0
A106455,2024-05-28,24,0,69609,0
A106456,2022-12-28,1,0,279662,1
A106456,2023-01-28,2,0,273712,0
A106456,2023-02-28,3,0,267762,0
A106456,2023-03-28,4,0,261811,0
A106456,2023-04-28,5,0,255861,0
A106456,2023-05-28,6,0,249911,0
A106456,2023-06-28,7,0,243961,0
A106456,2023-07-28,8,0,238010,0
A106456,2023-08-28,9,0,232060,0
A106456,2023-09-28,10,0,226110,0
A106456,2023-10-28,11,0,220160,0
A106456,2023-11-28,12,0,214209,0
A106456,2023-12-28,13,0,208259,0
A106456,2024-01-28,14,0,202309,0
A106456,2024-02-28,15,0,196358,0
A106456,2024-03-28,16,0,190408,0
A106456,2024-04-28,17,0,184458,0
A106456,2024-05-28,18,0,178508,0
A106456,2024-06-28,19,0,172557,0
A106456,2024-07-28,20,0,166607,0
A106456,2024-08-28,21,0,160657,0
A106456,2024-09-28,22,0,154707,0
A106456,2024-10-28,23,0,148756,0
A106456,2024-11-28,24,0,142806,0
A106457,2022-07-28,1,0,672036,0
A106457,2022-08-28,2,0,662571,0
A106457,2022-09-28,3,0,653106,0
A106457,2022-10-28,4,0,643640,0
A106457,2022-11-28,5,0,634175,0
A106457,2022-12-28,6,0,624710,0
A106457,2023-01-28,7,0,615244,0
A106457,2023-02-28,8,0,605779,0
A106457,2023-03-28,9,0,596314,0
A106457,2023-04-28,10,0,586848,0
A106457,2023-05-28,11,0,577383,0
A106457,2023-06-28,12,0,567918,0
A106457,2023-07-28,13,0,558453,0
A106457,2023-08-28,14,0,548987,0
A106457,2023-09-28,15,0,539522,0
A106457,2023-10-28,16,0,530057,0
A106457,2023-11-28,17,0,520591,0
A106457,2023-12-28,18,30,511126,1
A106457,2024-01-28,19,0,501661,0
A106457,2024-02-28,20,0,492195,0
A106457,2024-03-28,21,0,482730,0
A106457,2024-04-28,22,0,473265,0
A106457,2024-05-28,23,0,463799,0
A106457,2024-06-28,24,0,454334,0
A106458,2025-07-28,1,15,36616,0
A106458,2025-08-28,2,0,35024,0
A106458,2025-09-28,3,0,33432,0
A106458,2025-10-28,4,0,31840,0
A106458,2025-11-28,5,0,30248,0
A106458,2025-12-28,6,0,28656,0
A106458,2026-01-28,7,0,27064,0
A106458,2026-02-28,8,0,25472,0
A106458,2026-03-28,9,0,23880,0
A106459,2025-12-28,1,0,115627,0
A106459,2026-01-28,2,30,113167,1
A106459,2026-02-28,3,30,110707,1
A106459,2026-03-28,4,30,108247,1
A106460,2024-08-28,1,0,41161,0
A106460,2024-09-28,2,0,39371,0
A106460,2024-10-28,3,0,37582,0
A106460,2024-11-28,4,0,35792,0
A106460,2024-12-28,5,0,34002,0
A106460,2025-01-28,6,0,32213,0
A106460,2025-02-28,7,0,30423,0
A106460,2025-03-28,8,0,28634,0
A106460,2025-04-28,9,0,26844,0
A106460,2025-05-28,10,0,25054,0
A106460,2025-06-28,11,0,23265,0
A106460,2025-07-28,12,0,21475,0
A106460,2025-08-28,13,0,19685,0
A106460,2025-09-28,14,0,17896,0
A106460,2025-10-28,15,0,16106,0
A106460,2025-11-28,16,0,14317,0
A106460,2025-12-28,17,0,12527,0
A106460,2026-01-28,18,0,10737,0
A106460,2026-02-28,19,0,8948,0
A106460,2026-03-28,20,0,7158,0
A106461,2025-10-28,1,0,67119,0
A106461,2025-11-28,2,0,64201,0
A106461,2025-12-28,3,30,61283,1
A106461,2026-01-28,4,30,58365,1
A106461,2026-02-28,5,30,55446,1
A106461,2026-03-28,6,30,52528,1
A106462,2023-01-28,1,0,283951,0
A106462,2023-02-28,2,0,277909,0
A106462,2023-03-28,3,0,271868,0
A106462,2023-04-28,4,0,265826,0
A106462,2023-05-28,5,0,259785,0
A106462,2023-06-28,6,0,253743,0
A106462,2023-07-28,7,0,247702,0
A106462,2023-08-28,8,0,241660,0
A106462,2023-09-28,9,0,235619,0
A106462,2023-10-28,10,0,229577,0
A106462,2023-11-28,11,0,223536,0
A106462,2023-12-28,12,0,217494,0
A106462,2024-01-28,13,0,211453,0
A106462,2024-02-28,14,0,205411,0
A106462,2024-03-28,15,0,199370,0
A106462,2024-04-28,16,0,193328,0
A106462,2024-05-28,17,0,187287,0
A106462,2024-06-28,18,0,181245,0
A106462,2024-07-28,19,30,175204,1
A106462,2024-08-28,20,0,169162,0
A106462,2024-09-28,21,0,163121,0
A106462,2024-10-28,22,0,157079,0
A106462,2024-11-28,23,0,151038,0
A106462,2024-12-28,24,0,144996,0
A106463,2024-08-28,1,0,77559,0
A106463,2024-09-28,2,0,75343,0
A106463,2024-10-28,3,0,73127,0
A106463,2024-11-28,4,0,70911,1
A106463,2024-12-28,5,0,68695,0
A106463,2025-01-28,6,30,66479,0
A106463,2025-02-28,7,30,64263,1
A106463,2025-03-28,8,30,62047,1
A106463,2025-04-28,9,30,59831,1
A106463,2025-05-28,10,30,57615,1
A106463,2025-06-28,11,30,55399,1
A106463,2025-07-28,12,30,53183,1
A106463,2025-08-28,13,30,50967,0
A106463,2025-09-28,14,30,48751,1
A106463,2025-10-28,15,30,46535,1
A106463,2025-11-28,16,30,44319,1
A106463,2025-12-28,17,30,42103,1
A106463,2026-01-28,18,30,39887,1
A106463,2026-02-28,19,30,37671,1
A106463,2026-03-28,20,30,35455,1
A106464,2024-05-28,1,0,128225,0
A106464,2024-06-28,2,0,122650,0
A106464,2024-07-28,3,0,117075,0
A106464,2024-08-28,4,0,111500,0
A106464,2024-09-28,5,0,105925,0
A106464,2024-10-28,6,0,100350,0
A106464,2024-11-28,7,0,94774,0
A106464,2024-12-28,8,0,89200,0
A106464,2025-01-28,9,0,83625,0
A106464,2025-02-28,10,0,78049,0
A106464,2025-03-28,11,0,72475,0
A106464,2025-04-28,12,0,66900,0
A106464,2025-05-28,13,0,61325,0
A106464,2025-06-28,14,0,55749,0
A106464,2025-07-28,15,0,50175,0
A106464,2025-08-28,16,0,44600,0
A106464,2025-09-28,17,0,39024,0
A106464,2025-10-28,18,0,33450,0
A106464,2025-11-28,19,0,27875,0
A106464,2025-12-28,20,0,22299,0
A106464,2026-01-28,21,0,16725,0
A106464,2026-02-28,22,0,11150,0
A106464,2026-03-28,23,0,5574,0
A106465,2024-07-28,1,0,136399,0
A106465,2024-08-28,2,0,130469,0
A106465,2024-09-28,3,0,124538,0
A106465,2024-10-28,4,0,118608,0
A106465,2024-11-28,5,0,112677,0
A106465,2024-12-28,6,0,106747,0
A106465,2025-01-28,7,0,100817,0
A106465,2025-02-28,8,0,94886,0
A106465,2025-03-28,9,0,88956,0
A106465,2025-04-28,10,0,83025,0
A106465,2025-05-28,11,0,77095,0
A106465,2025-06-28,12,0,71165,0
A106465,2025-07-28,13,0,65234,0
A106465,2025-08-28,14,0,59304,0
A106465,2025-09-28,15,0,53373,0
A106465,2025-10-28,16,0,47443,0
A106465,2025-11-28,17,0,41512,0
A106465,2025-12-28,18,0,35582,0
A106465,2026-01-28,19,0,29652,0
A106465,2026-02-28,20,0,23721,0
A106465,2026-03-28,21,0,17791,0
A106466,2024-10-28,1,0,120512,0
A106466,2024-11-28,2,0,117948,0
A106466,2024-12-28,3,0,115384,0
A106466,2025-01-28,4,0,112820,0
A106466,2025-02-28,5,0,110256,0
A106466,2025-03-28,6,0,107692,0
A106466,2025-04-28,7,0,105128,0
A106466,2025-05-28,8,0,102564,0
A106466,2025-06-28,9,0,100000,0
A106466,2025-07-28,10,0,97435,0
A106466,2025-08-28,11,0,94871,0
A106466,2025-09-28,12,0,92307,0
A106466,2025-10-28,13,0,89743,0
A106466,2025-11-28,14,0,87179,0
A106466,2025-12-28,15,0,84615,0
A106466,2026-01-28,16,0,82051,0
A106466,2026-02-28,17,0,79487,0
A106466,2026-03-28,18,0,76923,0
A106467,2025-10-28,1,30,46285,1
A106467,2025-11-28,2,0,44273,1
A106467,2025-12-28,3,0,42260,0
A106467,2026-01-28,4,0,40248,0
A106467,2026-02-28,5,0,38235,0
A106467,2026-03-28,6,15,36223,0
A106468,2022-09-28,1,0,30355,0
A106468,2022-10-28,2,0,29035,0
A106468,2022-11-28,3,0,27715,0
A106468,2022-12-28,4,0,26395,0
A106468,2023-01-28,5,0,25076,0
A106468,2023-02-28,6,0,23756,0
A106468,2023-03-28,7,0,22436,0
A106468,2023-04-28,8,0,21116,0
A106468,2023-05-28,9,0,19796,0
A106468,2023-06-28,10,0,18477,0
A106468,2023-07-28,11,0,17157,0
A106468,2023-08-28,12,0,15837,0
A106468,2023-09-28,13,0,14517,0
A106468,2023-10-28,14,0,13197,0
A106468,2023-11-28,15,0,11878,0
A106468,2023-12-28,16,0,10558,0
A106468,2024-01-28,17,0,9238,0
A106468,2024-02-28,18,0,7918,0
A106468,2024-03-28,19,0,6598,0
A106468,2024-04-28,20,0,5279,1
A106468,2024-05-28,21,0,3959,0
A106468,2024-06-28,22,0,2639,0
A106468,2024-07-28,23,0,1319,0
A106468,2024-08-28,24,0,0,0
A106469,2025-04-28,1,0,557038,0
A106469,2025-05-28,2,0,545186,0
A106469,2025-06-28,3,0,533334,0
A106469,2025-07-28,4,0,521482,0
A106469,2025-08-28,5,30,509630,1
A106469,2025-09-28,6,30,497778,1
A106469,2025-10-28,7,30,485926,1
A106469,2025-11-28,8,30,474075,1
A106469,2025-12-28,9,30,462223,1
A106469,2026-01-28,10,30,450371,1
A106469,2026-02-28,11,30,438519,1
A106469,2026-03-28,12,30,426667,1
A106470,2022-04-28,1,0,52349,0
A106470,2022-05-28,2,30,50073,1
A106470,2022-06-28,3,30,47797,1
A106470,2022-07-28,4,30,45521,1
A106470,2022-08-28,5,30,43245,1
A106470,2022-09-28,6,30,40969,0
A106470,2022-10-28,7,30,38693,0
A106470,2022-11-28,8,30,36417,0
A106470,2022-12-28,9,30,34141,1
A106470,2023-01-28,10,30,31865,1
A106470,2023-02-28,11,30,29589,1
A106470,2023-03-28,12,30,27313,1
A106470,2023-04-28,13,30,25036,1
A106470,2023-05-28,14,30,22760,1
A106470,2023-06-28,15,30,20484,1
A106470,2023-07-28,16,30,18208,1
A106470,2023-08-28,17,30,15932,1
A106470,2023-09-28,18,30,13656,1
A106470,2023-10-28,19,30,11380,1
A106470,2023-11-28,20,30,9104,1
A106470,2023-12-28,21,30,6828,1
A106470,2024-01-28,22,30,4552,1
A106470,2024-02-28,23,30,2276,1
A106470,2024-03-28,24,30,0,1
A106471,2024-02-28,1,0,165218,0
A106471,2024-03-28,2,0,162891,0
A106471,2024-04-28,3,0,160564,0
A106471,2024-05-28,4,0,158237,0
A106471,2024-06-28,5,0,155910,0
A106471,2024-07-28,6,0,153583,0
A106471,2024-08-28,7,0,151256,1
A106471,2024-09-28,8,0,148929,0
A106471,2024-10-28,9,0,146602,0
A106471,2024-11-28,10,0,144275,0
A106471,2024-12-28,11,0,141948,0
A106471,2025-01-28,12,0,139621,0
A106471,2025-02-28,13,0,137294,0
A106471,2025-03-28,14,0,134967,0
A106471,2025-04-28,15,15,132640,0
A106471,2025-05-28,16,0,130313,0
A106471,2025-06-28,17,0,127986,0
A106471,2025-07-28,18,0,125659,0
A106471,2025-08-28,19,0,123332,0
A106471,2025-09-28,20,0,121005,0
A106471,2025-10-28,21,0,118678,0
A106471,2025-11-28,22,0,116351,0
A106471,2025-12-28,23,0,114024,0
A106471,2026-01-28,24,0,111697,0
A106472,2023-09-28,1,0,19307,0
A106472,2023-10-28,2,0,18468,1
A106472,2023-11-28,3,0,17628,0
A106472,2023-12-28,4,0,16789,1
A106472,2024-01-28,5,0,15949,0
A106472,2024-02-28,6,0,15110,0
A106472,2024-03-28,7,0,14270,0
A106472,2024-04-28,8,0,13431,1
A106472,2024-05-28,9,0,12591,0
A106472,2024-06-28,10,0,11752,0
A106472,2024-07-28,11,0,10912,0
A106472,2024-08-28,12,0,10073,0
A106472,2024-09-28,13,0,9234,0
A106472,2024-10-28,14,30,8394,1
A106472,2024-11-28,15,0,7555,0
A106472,2024-12-28,16,0,6715,0
A106472,2025-01-28,17,0,5876,0
A106472,2025-02-28,18,0,5036,0
A106472,2025-03-28,19,0,4197,0
A106472,2025-04-28,20,0,3357,0
A106472,2025-05-28,21,0,2518,0
A106472,2025-06-28,22,0,1678,0
A106472,2025-07-28,23,0,839,0
A106472,2025-08-28,24,0,0,0
A106473,2023-08-28,1,0,170938,0
A106473,2023-09-28,2,0,163506,0
A106473,2023-10-28,3,0,156074,0
A106473,2023-11-28,4,0,148642,0
A106473,2023-12-28,5,0,141210,0
A106473,2024-01-28,6,0,133778,0
A106473,2024-02-28,7,0,126346,0
A106473,2024-03-28,8,0,118914,0
A106473,2024-04-28,9,0,111481,0
A106473,2024-05-28,10,0,104049,0
A106473,2024-06-28,11,0,96617,0
A106473,2024-07-28,12,0,89185,0
A106473,2024-08-28,13,0,81753,0
A106473,2024-09-28,14,0,74321,0
A106473,2024-10-28,15,0,66889,0
A106473,2024-11-28,16,30,59457,1
A106473,2024-12-28,17,0,52024,0
A106473,2025-01-28,18,0,44592,0
A106473,2025-02-28,19,0,37160,0
A106473,2025-03-28,20,0,29728,0
A106473,2025-04-28,21,0,22296,0
A106473,2025-05-28,22,0,14864,0
A106473,2025-06-28,23,0,7432,0
A106473,2025-07-28,24,0,0,0
A106474,2023-05-28,1,0,78744,0
A106474,2023-06-28,2,0,77069,0
A106474,2023-07-28,3,0,75393,0
A106474,2023-08-28,4,0,73718,0
A106474,2023-09-28,5,0,72042,0
A106474,2023-10-28,6,0,70367,0
A106474,2023-11-28,7,0,68692,0
A106474,2023-12-28,8,0,67016,0
A106474,2024-01-28,9,0,65341,0
A106474,2024-02-28,10,0,63665,0
A106474,2024-03-28,11,0,61990,0
A106474,2024-04-28,12,0,60315,0
A106474,2024-05-28,13,0,58639,0
A106474,2024-06-28,14,0,56964,0
A106474,2024-07-28,15,0,55288,0
A106474,2024-08-28,16,0,53613,0
A106474,2024-09-28,17,0,51937,0
A106474,2024-10-28,18,0,50262,0
A106474,2024-11-28,19,0,48587,0
A106474,2024-12-28,20,0,46911,0
A106474,2025-01-28,21,0,45236,0
A106474,2025-02-28,22,0,43560,0
A106474,2025-03-28,23,0,41885,0
A106474,2025-04-28,24,0,40210,0
A106475,2022-12-28,1,0,96081,0
A106475,2023-01-28,2,0,91904,0
A106475,2023-02-28,3,0,87726,0
A106475,2023-03-28,4,0,83549,0
A106475,2023-04-28,5,0,79371,0
A106475,2023-05-28,6,0,75194,0
A106475,2023-06-28,7,0,71016,0
A106475,2023-07-28,8,0,66839,0
A106475,2023-08-28,9,0,62661,0
A106475,2023-09-28,10,0,58484,0
A106475,2023-10-28,11,0,54306,0
A106475,2023-11-28,12,0,50129,0
A106475,2023-12-28,13,15,45952,0
A106475,2024-01-28,14,0,41774,0
A106475,2024-02-28,15,0,37597,0
A106475,2024-03-28,16,0,33419,0
A106475,2024-04-28,17,0,29242,0
A106475,2024-05-28,18,0,25064,0
A106475,2024-06-28,19,0,20887,0
A106475,2024-07-28,20,0,16709,0
A106475,2024-08-28,21,0,12532,0
A106475,2024-09-28,22,0,8354,0
A106475,2024-10-28,23,0,4177,0
A106475,2024-11-28,24,0,0,0
A106476,2024-04-28,1,0,124453,0
A106476,2024-05-28,2,0,120897,0
A106476,2024-06-28,3,0,117341,0
A106476,2024-07-28,4,0,113785,0
A106476,2024-08-28,5,0,110229,0
A106476,2024-09-28,6,0,106674,0
A106476,2024-10-28,7,30,103118,1
A106476,2024-11-28,8,0,99562,0
A106476,2024-12-28,9,0,96006,0
A106476,2025-01-28,10,0,92450,0
A106476,2025-02-28,11,0,88895,0
A106476,2025-03-28,12,0,85339,0
A106476,2025-04-28,13,0,81783,1
A106476,2025-05-28,14,0,78227,0
A106476,2025-06-28,15,0,74671,0
A106476,2025-07-28,16,0,71116,0
A106476,2025-08-28,17,0,67560,0
A106476,2025-09-28,18,0,64004,0
A106476,2025-10-28,19,0,60448,0
A106476,2025-11-28,20,0,56892,0
A106476,2025-12-28,21,15,53337,0
A106476,2026-01-28,22,0,49781,0
A106476,2026-02-28,23,0,46225,0
A106476,2026-03-28,24,0,42669,0
A106477,2022-06-28,1,0,63903,0
A106477,2022-07-28,2,30,61125,1
A106477,2022-08-28,3,0,58346,0
