account_id,bureau_pull_date,bureau_score,active_facilities,total_outstanding,worst_status_12m,enquiries_6m
A106681,2023-07-02,644,3,105272,0,0
A106682,2025-08-29,850,4,300325,0,0
A106683,2024-02-25,747,0,70340,0,0
A106684,2025-11-13,850,3,22087,1,0
A106685,2025-09-16,664,2,180522,0,0
A106686,2025-12-16,843,0,47318,0,0
A106687,2022-08-22,790,6,255792,0,0
A106688,2022-02-12,850,2,2163274,0,0
A106689,2024-09-11,850,2,21480,2,0
A106690,2024-10-14,658,1,855967,0,0
A106691,2022-06-04,836,2,87961,0,0
A106693,2023-10-26,809,5,305535,0,0
A106694,2024-04-14,828,4,116934,0,0
A106695,2024-09-30,795,5,27603,1,0
A106696,2025-09-19,496,4,223452,1,0
A106697,2023-02-27,755,5,555147,0,0
A106698,2023-01-09,755,0,112579,0,0
A106699,2024-02-13,607,1,220415,1,0
A106700,2023-05-07,685,1,663816,0,0
A106701,2023-05-15,844,1,465372,0,0
A106702,2022-11-30,740,1,224558,0,0
A106703,2022-05-02,843,1,398234,0,0
A106704,2023-03-01,779,0,223283,3,0
A106705,2024-07-24,668,2,234864,0,0
A106706,2022-07-27,711,6,488588,1,0
A106707,2025-01-23,639,0,89202,0,0
A106708,2024-09-21,711,4,118416,0,0
A106709,2024-04-01,582,0,418687,0,0
A106710,2022-07-16,826,3,245310,0,0
A106712,2024-09-07,796,1,508030,1,0
A106713,2025-05-27,850,1,777648,0,0
A106715,2022-05-18,706,4,83292,1,0
A106716,2023-11-03,850,3,115759,0,0
A106718,2024-03-21,781,2,22689,0,1
A106719,2025-08-27,761,4,133954,0,0
A106720,2025-08-22,850,4,381188,0,0
A106722,2022-12-14,838,3,205065,0,0
A106723,2023-05-16,761,2,132403,0,0
A106724,2025-11-07,764,3,204495,0,0
A106725,2024-06-14,626,0,338050,0,1
A106725,2024-05-12,723,3,504582,1,0
A106726,2025-01-30,850,4,90171,1,0
A106727,2023-02-01,850,2,191762,0,0
A106728,2025-01-13,850,4,193128,1,0
A106729,2025-03-16,850,0,204584,0,0
A106730,2022-11-22,791,2,341492,0,0
A106731,2022-04-02,798,5,205907,0,0
A106733,2025-11-10,846,5,435897,0,0
A106734,2022-04-21,814,1,241013,0,0
A106735,2022-08-04,788,0,168975,1,0
A106736,2022-08-24,764,2,23430,0,0
A106738,2023-04-09,758,5,197113,3,0
A106739,2023-04-17,789,3,148637,0,0
A106740,2025-10-25,584,5,37040,1,0
A106741,2023-07-16,800,3,102005,0,0
A106742,2022-10-26,850,2,200185,1,0
A106743,2024-05-01,799,1,45678,0,0
A106744,2024-11-01,722,3,136466,0,0
A106745,2025-05-08,850,1,185726,0,0
A106746,2024-01-13,850,5,268777,1,0
A106747,2024-04-09,644,5,289238,0,0
A106748,2022-07-17,810,1,123262,0,0
A106749,2022-06-14,824,1,472716,0,0
A106750,2022-07-08,850,0,127167,0,0
A106751,2023-04-08,739,1,288878,0,0
A106752,2023-10-24,850,5,77107,0,0
A106753,2022-01-31,642,3,161075,1,3
A106754,2024-04-02,850,3,299701,0,0
A106755,2025-03-20,768,0,55503,0,0
A106756,2025-06-03,850,4,269205,1,0
A106758,2024-10-29,850,3,132031,0,0
A106759,2024-12-02,648,1,283056,0,0
A106760,2025-07-22,850,4,186662,0,0
A106761,2023-02-03,761,0,331215,1,0
A106762,2023-05-27,632,5,614825,1,0
A106763,2025-08-15,850,0,256130,0,0
A106764,2022-02-07,688,2,164058,1,0
A106765,2025-04-27,760,2,109372,0,0
A106766,2024-11-17,831,2,80904,0,0
A106767,2023-11-04,843,3,112503,2,0
A106768,2022-04-01,750,1,216141,0,0
A106769,2023-04-14,709,3,53650,0,0
A106770,2023-02-07,759,3,168386,2,0
A106771,2024-12-04,850,0,29534,0,0
A106772,2024-08-07,792,2,181088,0,0
A106773,2022-12-06,835,3,163476,0,0
A106774,2024-03-26,850,0,88853,0,0
A106776,2024-09-28,850,3,150539,0,0
A106777,2024-03-19,850,4,221255,1,0
A106778,2022-11-20,850,2,255333,3,0
A106779,2025-03-15,741,3,174626,1,0
A106780,2023-10-29,801,3,430823,0,0
A106781,2025-08-22,803,4,267509,0,0
A106782,2025-07-06,850,0,62007,0,0
A106783,2024-05-19,641,4,152922,0,0
A106784,2025-12-18,730,2,108428,0,0
A106785,2024-11-08,720,1,4445593,0,0
A106786,2022-11-08,684,4,141842,0,0
A106787,2023-02-27,778,3,20369,0,0
A106788,2024-10-19,850,3,133070,0,0
A106789,2023-08-27,849,5,332478,2,0
A106790,2023-06-09,817,0,147228,0,0
A106791,2024-04-05,794,2,56615,1,0
A106792,2024-09-08,639,1,66697,1,0
A106793,2024-11-16,761,3,377906,0,0
A106794,2023-09-13,676,4,117760,0,1
A106795,2022-01-17,850,4,144523,0,0
A106796,2025-07-13,850,3,42224,0,0
A106797,2022-06-08,778,1,162736,0,0
A106798,2023-12-04,724,3,78923,1,0
A106799,2025-09-11,757,0,679048,0,0
A106800,2022-08-12,850,4,154149,2,0
A106801,2023-10-21,762,2,285459,0,0
A106802,2022-01-27,829,0,223077,3,0
A106803,2023-03-01,850,3,734154,0,0
A106804,2023-01-02,771,1,65179,0,0
A106805,2024-01-20,750,2,38528,0,0
A106806,2023-08-31,757,2,179116,1,0
A106807,2022-11-10,772,4,39662,1,0
A106808,2024-07-21,703,0,768814,0,0
A106809,2024-09-24,603,1,197883,0,0
A106809,2024-08-25,739,0,123428,0,0
A106810,2022-10-18,819,1,249722,0,0
A106811,2025-06-26,756,2,920401,1,0
A106813,2025-07-05,611,1,193155,1,0
A106815,2025-10-31,850,0,512214,0,0
A106816,2025-08-17,674,3,263603,2,0
A106817,2025-12-02,850,1,671880,0,0
A106820,2023-04-17,843,1,146321,0,0
A106821,2022-12-31,835,2,173612,0,0
A106822,2023-05-11,850,1,86242,3,0
A106823,2025-10-30,707,0,84755,0,0
A106824,2022-02-21,747,2,51663,1,0
A106825,2023-01-31,717,2,198275,0,0
A106826,2024-08-11,704,4,230870,1,0
A106828,2022-10-04,758,1,94365,0,0
A106830,2024-05-12,850,2,200601,0,0
A106831,2025-12-22,717,1,110731,0,0
A106832,2023-07-18,785,1,182947,0,0
A106833,2025-10-13,814,0,153625,3,0
A106834,2022-06-29,850,1,47824,0,0
A106836,2024-03-16,731,3,58394,0,0
A106837,2022-05-30,760,1,160164,0,0
A106838,2025-01-05,757,3,395369,0,0
A106840,2024-03-16,850,1,115973,0,0
A106841,2024-07-17,850,0,83975,1,0
A106842,2022-10-20,769,4,71693,0,0
A106842,2022-09-20,697,5,120059,0,0
A106843,2025-03-27,766,0,192121,0,0
A106844,2024-11-19,850,0,62049,1,0
A106845,2025-10-16,711,5,459743,2,0
A106846,2025-01-11,810,1,560219,1,0
A106847,2025-09-09,727,1,162153,0,0
A106847,2025-08-11,773,2,237443,0,0
A106849,2024-04-28,750,5,122109,0,1
A106850,2024-09-18,618,1,60602,0,0
A106851,2024-01-11,663,4,332096,3,0
A106852,2023-01-14,850,0,88977,0,0
A106853,2024-08-30,687,3,17242,2,0
A106854,2025-08-04,695,2,97214,0,0
A106855,2023-12-17,566,4,388450,0,0
A106856,2022-03-16,840,0,508122,0,0
A106856,2022-02-13,850,4,31032,0,0
A106858,2023-09-27,850,2,273120,0,0
A106859,2024-10-03,809,0,376586,0,0
A106860,2025-03-01,689,1,148078,0,0
A106861,2023-06-21,781,2,92434,0,0
A106862,2025-10-18,775,1,404519,0,0
A106863,2022-07-25,675,3,87052,0,0
A106864,2025-07-02,693,3,232176,0,0
A106865,2023-08-07,750,2,304686,1,0
A106866,2022-10-30,750,3,165991,0,0
A106867,2024-08-02,707,1,104916,0,0
A106868,2025-04-10,850,4,295315,2,0
A106869,2024-06-15,745,0,151708,1,2
A106870,2023-10-05,850,0,360764,0,0
A106871,2025-03-10,710,3,115815,1,0
A106873,2022-03-27,850,1,317058,0,0
A106874,2023-02-19,686,5,69854,0,0
A106875,2022-03-30,850,4,64316,1,0
A106876,2024-10-20,736,1,1030700,0,0
A106877,2025-12-18,850,4,989587,0,0
A106878,2025-11-24,850,1,192646,2,0
A106879,2023-05-13,850,5,261645,0,0
A106880,2022-11-18,763,4,552740,0,1
A106881,2022-02-01,850,2,985966,0,0
A106882,2024-08-01,846,0,114924,0,0
A106882,2024-07-03,830,0,219332,0,0
A106883,2025-09-23,731,0,379412,0,0
A106884,2024-12-30,701,1,172593,0,0
A106885,2021-12-29,744,1,349290,0,0
A106886,2023-03-30,768,0,333140,0,0
A106887,2025-01-03,850,1,197697,0,0
A106888,2023-12-03,795,0,226259,0,0
A106889,2023-10-17,838,3,132814,1,1
A106890,2023-06-21,553,3,903588,0,0
A106891,2025-02-28,850,1,119179,0,0
A106892,2022-01-30,721,4,299684,0,0
A106893,2023-03-19,680,5,144027,0,0
A106894,2022-11-14,805,3,45905,0,0
A106895,2023-01-09,850,2,452078,0,0
A106896,2023-04-12,786,4,49794,1,0
A106897,2022-01-21,688,0,313582,0,0
A106898,2024-05-14,782,3,613532,3,0
A106899,2022-06-27,778,3,220813,1,0
A106900,2023-10-31,729,1,202642,1,0
A106901,2025-01-29,850,4,85731,0,0
A106902,2023-04-05,850,2,25430,0,0
A106903,2024-06-15,850,2,88476,1,0
A106904,2025-09-10,729,0,762736,1,0
A106905,2022-03-10,606,5,111167,0,0
A106906,2023-04-05,703,2,75440,0,0
A106907,2025-08-21,711,6,726846,0,0
A106910,2022-04-01,662,3,134586,1,0
A106910,2022-03-02,758,2,171185,0,0
A106911,2024-08-15,798,0,546512,0,0
A106912,2025-11-22,767,1,343124,0,0
A106913,2023-12-29,850,1,154389,1,0
A106914,2023-04-02,850,2,286420,0,0
A106915,2025-05-14,801,1,228348,0,0
A106916,2022-05-31,850,4,92676,0,0
A106917,2024-08-27,645,0,630853,0,2
A106917,2024-07-30,666,2,140525,2,4
A106919,2025-11-18,752,1,49077,1,0
A106920,2024-08-05,731,0,1164926,1,0
A106921,2025-07-06,850,1,489160,0,0
A106922,2025-04-01,752,3,183105,0,0
A106923,2022-08-15,420,3,369799,0,3
A106923,2022-07-15,639,2,323690,0,0
A106925,2025-12-09,820,1,31910,0,0
A106926,2023-08-13,706,4,32950,0,0
A106927,2023-05-30,810,3,142184,0,0
A106929,2022-11-26,763,4,49466,1,0
A106930,2023-09-30,749,2,79108,0,0
A106931,2022-10-06,850,3,299944,0,0
A106932,2025-08-30,850,4,387583,0,0
A106932,2025-08-02,850,2,775288,0,0
A106933,2024-11-10,782,0,551853,0,2
A106933,2024-10-11,721,2,505584,0,1
A106934,2025-05-27,850,2,306765,1,0
A106935,2025-07-15,486,1,442405,0,0
A106936,2023-07-11,615,4,198303,0,1
A106937,2024-11-01,616,4,997228,1,0
A106938,2025-11-04,685,0,37444,0,0
A106939,2023-02-26,761,2,806213,1,0
A106940,2022-02-27,850,4,963364,0,0
A106941,2025-02-10,734,3,222743,0,0
A106942,2025-11-12,850,3,68418,0,0
A106943,2022-06-01,805,4,352594,0,0
A106944,2022-08-10,574,1,264994,0,0
A106945,2022-04-06,703,3,89245,3,0
A106946,2025-05-21,713,1,244252,0,0
A106947,2025-10-02,648,0,249097,0,0
A106948,2022-03-29,774,6,140923,0,0
A106949,2025-05-18,850,6,203591,0,0
A106950,2023-05-05,850,4,373466,0,0
A106951,2024-09-22,751,1,88647,0,0
A106952,2024-06-02,620,2,399880,0,0
A106953,2025-08-21,817,3,1805684,2,0
A106954,2024-04-06,799,2,104561,0,0
A106956,2023-10-04,828,4,55621,1,0
A106958,2024-11-11,760,2,44332,0,0
A106959,2022-01-28,749,2,352193,0,0
A106960,2025-04-28,850,2,23676,0,0
A106961,2022-10-27,698,1,36254,0,0
A106962,2024-05-04,692,0,148863,0,0
A106963,2025-06-26,850,1,116177,0,0
A106965,2024-08-21,659,4,183539,0,0
A106966,2022-07-03,603,4,64779,0,0
A106966,2022-06-01,646,2,222931,1,0
A106967,2023-05-21,850,2,312925,0,0
A106968,2023-08-23,782,1,68849,0,0
A106969,2024-11-16,691,1,476241,0,0
A106969,2024-10-19,670,0,124557,0,2
A106970,2023-06-04,737,3,314800,1,0
A106972,2023-06-21,625,2,99568,0,0
A106973,2022-12-21,771,1,117365,0,2
A106974,2023-11-14,780,2,133705,0,0
A106975,2024-05-16,667,4,96783,0,0
A106976,2023-03-03,675,2,93432,0,0
A106977,2023-04-30,735,0,60134,0,0
A106978,2024-07-04,790,2,195589,0,0
A106979,2023-09-09,728,2,114898,0,0
A106980,2022-09-27,712,0,135730,0,0
A106981,2025-05-21,850,2,154835,1,0
A106982,2024-02-09,756,0,215917,1,0
A106983,2024-06-20,744,2,379797,0,0
A106984,2023-10-11,832,2,80401,1,0
A106985,2022-11-21,767,2,163561,0,0
A106986,2024-07-23,734,1,82779,0,0
A106987,2024-01-21,649,1,81637,0,0
A106988,2023-01-25,813,2,66228,0,0
A106988,2022-12-25,850,2,189901,0,0
A106989,2022-09-14,850,0,39340,0,0
A106989,2022-08-17,850,4,205800,0,0
A106990,2025-04-06,669,2,92737,1,0
A106990,2025-03-04,798,2,236233,0,0
A106991,2024-02-10,688,1,1407639,2,0
A106992,2023-11-22,831,0,354937,0,0
A106993,2024-01-23,823,2,129710,0,0
A106994,2024-10-18,673,2,283245,0,0
A106995,2023-10-14,850,0,334656,1,0
A106996,2025-08-17,703,1,91082,1,0
A106997,2024-11-24,850,4,547622,1,0
A106998,2025-04-12,710,0,45478,1,0
A106999,2022-01-24,697,4,82459,0,0
A107000,2025-05-20,755,4,123843,1,0
A107001,2022-07-10,698,3,53736,0,0
A107002,2024-06-07,764,0,813275,0,0
A107003,2025-08-18,811,2,379203,0,0
A107004,2022-04-27,574,3,173741,1,0
A107006,2023-09-19,764,1,102351,0,0
A107007,2024-10-11,810,1,42048,1,0
A107007,2024-09-11,748,1,157448,0,0
A107008,2023-05-26,850,2,103385,0,0
A107009,2025-10-08,692,0,107884,0,0
A107010,2025-12-29,847,3,73838,1,0
A107011,2024-10-21,840,2,551532,0,0
A107012,2023-11-08,850,3,418032,2,0
A107013,2025-06-23,709,2,264301,0,0
A107014,2025-03-13,846,3,255331,2,0
A107015,2023-04-30,850,2,63273,0,0
A107016,2023-04-15,774,4,101645,0,0
A107017,2022-11-10,771,3,40953,1,0
A107018,2024-11-12,778,1,49125,0,0
A107018,2024-10-11,850,4,817449,1,2
A107019,2023-02-06,850,4,541963,0,0
A107020,2024-09-17,672,2,211859,0,0
A107021,2022-06-08,735,3,68937,3,0
A107022,2023-04-24,735,4,276724,3,0
A107023,2025-10-08,799,0,225746,1,0
A107024,2024-10-24,824,1,25927,0,0
A107025,2022-09-16,771,3,331151,0,0
A107026,2022-01-12,683,1,66535,0,0
A107027,2025-03-23,548,1,284725,0,0
A107030,2023-09-27,850,3,236523,0,0
A107033,2024-10-13,850,2,67850,2,0
A107034,2024-11-29,804,3,182477,3,0
A107035,2022-01-19,742,1,125198,0,0
A107036,2023-09-21,836,3,232883,1,0
A107037,2022-03-29,850,3,195164,1,0
A107038,2022-04-15,850,4,91457,0,0
A107039,2023-07-04,807,1,173913,0,0
A107040,2023-09-06,793,2,331061,0,0
A107041,2024-11-23,670,4,522295,1,0
A107041,2024-10-27,766,2,45880,0,0
A107042,2022-12-04,850,2,289109,0,0
A107043,2023-01-12,850,1,109422,2,0
A107044,2024-07-24,850,2,235176,2,0
A107045,2022-04-05,743,4,478162,0,0
A107046,2023-12-13,643,3,896921,0,0
A107047,2023-12-01,798,3,42386,0,0
A107048,2025-03-19,702,2,387995,0,0
A107050,2023-02-27,712,4,194761,2,0
A107051,2023-03-07,600,2,263534,0,0
A107052,2024-12-22,676,3,45442,0,0
A107052,2024-11-20,656,2,79276,0,0
A107053,2025-06-09,727,1,365300,0,0
A107053,2025-05-08,743,1,92799,2,0
A107054,2022-07-30,850,3,226806,0,0
A107055,2024-05-31,850,0,91760,0,0
A107056,2022-04-09,674,3,244923,0,0
A107057,2025-09-03,728,4,1407975,0,0
A107058,2023-05-09,814,4,20256,0,0
A107059,2022-08-10,656,2,97571,0,0
A107060,2024-01-11,850,3,210147,3,0
A107062,2024-10-14,649,3,97652,0,0
A107063,2022-02-24,850,3,170945,3,0
A107063,2022-01-24,850,0,20578,1,0
A107064,2025-01-16,819,2,14672,1,0
A107065,2024-02-13,619,5,74568,0,0
A107066,2024-01-06,850,2,115444,0,0
A107067,2022-07-18,831,2,96969,0,0
A107068,2023-09-15,754,4,101414,0,1
A107069,2025-04-24,850,1,312602,0,0
A107070,2024-01-20,850,3,343426,0,0
A107071,2024-02-23,850,3,545457,0,0
A107072,2023-11-16,731,1,130905,3,0
A107072,2023-10-15,701,4,105255,0,0
A107073,2024-04-24,850,3,150340,1,0
A107075,2022-06-23,850,2,221219,0,0
A107076,2024-09-27,850,0,70879,3,0
A107077,2025-07-30,757,3,104479,1,0
A107078,2023-10-11,775,0,61332,0,0
A107079,2024-12-20,723,1,141962,0,0
A107080,2024-05-06,701,0,112127,0,1
A107081,2022-12-29,850,4,69458,3,0
A107082,2023-12-13,842,3,433825,3,0
A107082,2023-11-14,850,4,197873,0,0
A107083,2023-03-20,850,1,21008,0,0
A107086,2024-01-20,688,5,117979,0,0
A107087,2022-08-26,831,3,111046,0,0
A107088,2022-12-03,721,1,186439,1,0
A107089,2025-12-12,848,2,75321,0,0
A107090,2022-07-19,850,1,223313,0,0
A107091,2024-06-14,738,3,279495,0,0
A107092,2024-07-06,750,5,314290,0,0
A107093,2024-03-29,850,7,331110,1,0
A107094,2023-02-15,850,2,163106,0,0
A107095,2022-08-07,850,2,108997,0,0
A107096,2022-04-15,850,2,464420,0,0
A107097,2024-12-12,808,1,77519,0,0
A107098,2025-04-23,788,1,300822,0,0
A107099,2023-01-09,850,2,69941,0,0
A107100,2025-06-12,500,0,927019,0,0
A107101,2025-07-29,824,1,149874,0,0
A107102,2025-04-01,701,2,153150,0,0
A107103,2023-07-02,639,3,96593,1,0
A107104,2024-03-02,765,2,307404,2,0
A107104,2024-02-04,788,1,107994,0,0
A107105,2024-10-25,618,0,126075,0,0
A107106,2025-10-23,798,4,208463,0,0
A107107,2022-03-22,703,0,543017,0,0
A107108,2025-12-04,710,1,129466,1,0
A107109,2025-06-08,850,4,80002,0,0
A107110,2024-12-29,645,1,245146,0,0
A107111,2023-09-22,850,0,363973,1,0
A107112,2022-01-10,816,5,235617,0,0
A107113,2025-02-05,850,3,279823,2,0
A107114,2024-01-29,850,1,248611,0,0
A107115,2024-01-20,673,1,77942,0,0
A107118,2025-02-12,664,2,578848,0,0
A107119,2023-02-02,732,2,197182,0,1
A107120,2024-06-09,850,1,47066,0,0
A107121,2023-07-02,833,5,67919,0,0
A107122,2022-11-10,749,0,542811,0,0
A107124,2024-02-14,738,0,168636,1,0
A107125,2022-03-28,612,0,328451,0,0
A107126,2023-08-04,850,2,220207,0,0
A107127,2023-07-16,842,5,78968,0,0
A107128,2022-04-10,808,1,482877,0,0
A107128,2022-03-10,850,0,545455,0,0
A107130,2024-05-03,792,2,194744,1,0
A107131,2025-04-10,738,0,435024,0,0
A107132,2023-04-14,850,0,204989,1,1
A107133,2023-12-25,721,2,140300,0,0
A107134,2023-04-05,676,1,155406,0,0
A107135,2022-11-11,618,2,459178,0,1
A107136,2025-02-15,850,2,98832,0,0
A107137,2024-07-29,746,0,628644,0,0
A107140,2022-07-31,574,0,436006,0,0
A107141,2025-03-19,643,3,218299,0,0
A107142,2023-09-16,830,4,168342,2,0
A107143,2024-11-11,724,0,43271,3,0
A107144,2023-04-03,834,1,54730,0,0
A107145,2024-07-20,812,3,213995,0,0
A107145,2024-06-21,831,0,640174,0,0
A107146,2024-09-01,850,4,193980,2,0
A107147,2023-08-01,708,3,146169,0,0
A107148,2023-08-20,828,2,427806,0,0
A107149,2024-09-15,711,1,397190,2,0
A107150,2022-02-19,850,6,303938,0,0
A107151,2023-04-29,701,2,43741,0,0
A107152,2024-03-03,736,1,115481,0,1
A107153,2025-01-12,779,4,183178,0,0
A107154,2022-01-22,673,3,273326,0,0
A107155,2024-10-15,850,0,211269,0,0
A107156,2024-01-26,763,2,113297,1,0
A107157,2022-02-02,692,2,38166,0,0
A107158,2024-06-04,783,0,342801,0,0
A107159,2024-02-27,706,3,538634,2,0
A107160,2025-05-18,754,1,209065,0,1
A107161,2022-10-26,798,2,231866,0,0
A107162,2024-12-26,850,2,492062,1,0
A107163,2025-01-24,719,0,57602,1,0
A107164,2022-02-09,561,1,219600,1,0
A107165,2023-10-26,828,1,299030,1,0
A107166,2024-10-16,850,5,364753,0,0
A107168,2022-12-30,839,3,61316,0,0
A107169,2022-01-19,823,3,99235,0,0
A107171,2023-01-07,737,4,50021,1,0
A107172,2024-01-07,649,1,62382,3,0
A107173,2023-08-24,850,1,345642,0,0
A107174,2024-03-28,850,2,108402,0,0
A107175,2024-08-21,592,4,471789,0,0
A107176,2023-09-10,796,4,172969,0,0
A107177,2022-05-10,588,0,533639,0,0
A107178,2025-12-28,715,2,66621,0,0
A107179,2025-10-01,850,1,211597,0,0
A107181,2025-12-24,734,1,230035,0,0
A107182,2025-04-01,596,1,69125,0,0
A107183,2023-11-13,850,1,124801,0,0
A107184,2025-01-15,665,4,123502,1,0
A107185,2023-12-23,850,2,80398,2,0
A107186,2022-12-19,655,3,1251567,0,0
A107187,2023-05-07,850,0,191513,0,0
A107188,2025-05-19,817,4,707206,0,0
A107189,2025-06-27,850,0,409150,1,0
A107190,2025-09-01,694,3,1140502,1,1
A107191,2024-10-15,837,0,198408,3,0
A107192,2022-01-07,735,2,133956,0,1
A107193,2022-10-25,735,4,161403,0,0
A107193,2022-09-24,836,0,352771,0,0
A107194,2024-11-14,676,1,104156,0,1
A107195,2022-01-21,709,4,35902,0,0
A107197,2025-07-03,756,2,102483,1,0
A107197,2025-05-31,850,2,84182,0,0
A107198,2023-12-24,850,5,44247,0,0
A107199,2022-11-02,834,2,196230,0,0
A107200,2025-12-25,850,2,35003,0,0
A107201,2025-08-23,660,2,48604,0,0
A107202,2022-05-27,850,3,491310,1,0
A107203,2023-07-18,811,2,576924,0,0
A107204,2023-03-24,850,0,240995,0,0
A107205,2022-04-04,768,3,183457,1,0
A107206,2025-10-14,681,1,38312,0,0
A107207,2022-04-08,801,5,74338,0,0
A107210,2024-04-20,709,4,117404,3,0
A107211,2024-08-06,666,3,534503,0,0
A107212,2023-10-20,830,0,682386,0,0
A107213,2024-11-18,635,4,298687,0,0
A107213,2024-10-20,653,0,36699,0,0
A107214,2023-01-16,803,2,116563,1,0
A107216,2023-09-11,672,3,108400,0,1
A107217,2023-03-31,850,4,1280923,0,0
A107218,2023-09-03,712,1,115096,1,0
A107219,2022-03-06,850,1,202420,3,0
A107221,2024-12-23,810,3,282046,2,0
A107222,2025-01-18,802,3,126920,1,0
A107223,2025-03-25,660,2,451310,0,0
A107224,2023-04-14,707,2,95976,1,0
A107225,2023-04-22,813,4,408792,2,0
A107226,2025-07-13,850,6,73623,1,0
A107227,2025-01-16,800,6,366860,0,0
A107228,2022-03-14,828,1,370405,1,0
A107229,2023-03-31,770,0,63168,3,0
A107230,2023-08-18,743,3,42009,0,0
A107231,2022-12-02,820,0,140384,0,0
A107232,2024-12-15,686,0,253719,0,0
A107233,2022-04-05,815,3,238442,0,0
A107235,2024-06-02,845,0,256504,0,0
A107236,2025-09-23,740,6,38038,1,0
A107237,2022-09-05,850,1,1241204,1,0
A107239,2025-02-27,850,3,74245,1,0
A107240,2024-07-07,784,1,445207,2,0
A107243,2024-04-28,738,0,347515,2,0
A107244,2023-05-02,850,3,321260,0,0
A107245,2022-07-12,850,1,116608,1,0
A107246,2025-12-22,710,3,577795,1,0
A107247,2024-01-16,785,4,162367,0,0
A107248,2024-08-31,763,2,1134943,0,0
A107249,2023-02-19,610,1,131306,0,0
A107250,2025-07-07,681,2,184510,0,0
A107251,2022-09-08,719,2,73921,0,0
A107252,2024-05-22,716,1,616211,0,0
A107252,2024-04-25,658,4,153316,0,0
A107253,2024-10-27,850,1,157192,1,0
A107254,2023-11-28,850,1,219812,0,0
A107255,2023-12-06,774,5,2041531,0,0
A107257,2022-04-07,761,6,114015,2,0
A107258,2024-06-17,850,0,148186,1,0
A107259,2024-09-04,796,0,382806,2,0
A107260,2024-05-17,762,0,373821,0,0
A107261,2022-11-12,849,2,77068,0,0
A107263,2024-07-30,850,1,937940,0,0
A107264,2022-08-08,818,2,335665,3,0
A107265,2022-03-07,669,5,328715,0,0
A107266,2025-05-26,520,1,88456,0,0
A107266,2025-04-27,667,2,32171,3,0
A107267,2024-08-22,818,5,88198,0,0
A107267,2024-07-26,747,4,274385,0,0
A107268,2023-07-22,767,2,1216974,0,0
A107269,2022-03-03,755,2,260988,0,0
A107270,2023-06-05,804,2,39013,0,0
A107271,2025-01-07,790,0,90057,0,0
A107272,2024-09-26,850,3,740321,0,0
A107273,2022-10-09,825,3,548377,1,1
A107274,2023-01-15,663,2,77341,0,0
A107275,2022-04-05,850,5,132499,0,0
A107276,2023-06-08,839,1,100845,0,0
A107277,2024-01-29,712,5,261704,1,0
A107278,2025-04-11,753,1,194246,0,0
A107279,2023-08-06,705,0,373839,0,0
A107280,2023-06-22,819,2,161737,1,0
A107281,2023-10-09,850,4,383958,0,0
A107282,2022-02-11,850,4,86532,2,0
A107283,2022-11-12,679,0,272936,2,0
A107284,2022-06-18,850,2,448663,0,0
A107285,2022-09-04,776,1,211067,0,0
A107286,2024-10-15,850,2,368198,0,0
A107287,2024-09-21,735,3,220933,1,0
A107288,2022-12-27,850,5,157802,1,0
A107289,2025-03-20,794,1,556278,0,0
A107290,2022-12-15,811,4,348613,0,0
A107291,2025-03-13,766,4,189546,0,0
A107293,2023-01-07,698,1,306472,0,0
A107294,2024-12-20,708,1,255549,0,0
A107295,2022-04-12,583,2,297775,0,0
A107296,2024-06-10,850,0,157331,3,0
A107297,2025-11-24,819,1,49704,0,0
A107298,2024-10-04,664,2,81899,0,1
A107300,2025-09-09,675,2,2567583,0,0
