account_id,application_date,product_code,loan_amount,term_months,interest_rate,instalment,customer_age,employment_status,monthly_income,months_at_address,months_since_last_enquiry,province,income_verified
A106226,2025-08-12,PL,428235,12,0.1717,41813,34,3,40147,24,999,Udon Thani,Y
A106227,2025-02-23,HP,260775,72,0.093,5642,46,3,62380,39,14,Bangkok,Y
A106228,2023-06-26,CC,103755,0,0.1592,0,35,1,23252,7,6,Songkhla,
A106229,2023-02-26,PL,82383,24,0.1051,4154,32,2,18726,35,16,Songkhla,
A106230,2024-03-29,PL,99240,36,0.2503,4826,51,1,15094,99,18,Chiang Mai,
A106231,2025-01-11,CC,47690,0,0.1631,0,24,1,16193,84,2,Khon Kaen,Y
A106232,2025-11-22,PL,362029,48,0.1987,13536,28,3,21172,62,11,Nakhon Ratchasima,N
A106233,2025-06-20,PL,101598,24,0.253,6375,46,1,32976,43,21,Chonburi,Y
A106234,2025-12-30,HP,384198,36,0.2598,18990,30,1,29715,87,3,Nonthaburi,Y
A106235,2025-03-18,HP,506851,48,0.2162,19691,47,1,29931,85,0,Phuket,Y
A106236,2022-02-28,PL,113962,48,0.1645,3936,23,3,35464,117,1,Rayong,
A106237,2023-07-27,PL,81299,36,0.1958,3584,44,2,16146,83,5,Rayong,
A106238,2022-04-01,PL,97264,24,0.2709,6248,39,2,17610,43,19,Phuket,
A106239,2025-08-11,PL,138964,48,0.1013,4068,60,2,,18,18,Songkhla,Y
A106240,2023-01-04,HP,520086,60,0.2083,17695,49,1,22131,65,15,Samut Prakan,
A106241,2023-07-11,HP,565983,36,0.148,22702,29,1,17019,58,5,Ubon Ratchathani,
A106242,2024-07-16,CC,27776,0,0.1992,0,25,1,22731,6,7,Nonthaburi,Y
A106243,2022-03-05,CC,119183,0,0.1,0,34,2,22847,63,15,Nonthaburi,
A106244,2025-11-08,PL,65724,12,0.1689,6402,49,1,29966,86,7,Phuket,Y
A106245,2024-11-27,CC,52276,0,0.2575,0,48,2,145385,141,10,Chiang Mai,Y
A106246,2025-07-25,PL,218131,24,0.1849,12449,21,2,,84,1,Bangkok,Y
A106247,2025-12-16,CC,87275,0,0.2719,0,41,1,,127,20,Songkhla,N
A106248,2025-04-12,HP,447433,60,0.1467,12927,26,3,23162,122,21,Nakhon Ratchasima,Y
A106249,2025-11-12,PL,68348,48,0.2073,2604,37,1,33286,16,9,Nakhon Ratchasima,Y
A106250,2025-03-26,PL,217447,48,0.0929,6213,20,2,,69,0,Chonburi,Y
A106251,2022-11-02,PL,312613,48,0.2346,12624,46,3,37228,43,999,Samut Prakan,
A106252,2024-12-02,PL,143853,36,0.1947,6329,39,3,20335,74,1,Samut Prakan,Y
A106253,2023-03-17,PL,69503,24,0.2557,4376,26,2,46872,55,2,Rayong,
A106254,2023-10-02,PL,91612,12,0.2245,9348,36,2,36389,22,19,Songkhla,
A106255,2025-09-22,PL,28991,24,0.2495,1810,47,2,,37,7,Chiang Mai,Y
A106256,2023-06-29,CC,37123,0,0.1696,0,32,2,,40,8,Udon Thani,
A106257,2023-04-05,HP,257191,48,0.2478,10669,40,1,13744,42,10,Rayong,
A106258,2023-05-07,CC,130377,0,0.141,0,49,3,50614,74,16,Rayong,
A106259,2024-04-19,CC,19044,0,0.0928,0,38,1,,101,12,Chonburi,Y
A106260,2022-05-14,HP,569934,48,0.1521,19097,48,2,38348,76,11,Chonburi,
A106261,2023-11-20,PL,119949,36,0.1912,5243,41,9,,17,4,Khon Kaen,
A106262,2023-06-17,PL,146216,48,0.2795,6451,46,1,26158,3,999,Phuket,
A106263,2022-09-23,HP,584661,36,0.1887,25434,36,2,52481,2,6,Songkhla,
A106264,2024-08-29,HP,420720,36,0.2603,20812,48,1,,22,16,Phuket,Y
A106265,2025-04-29,PL,184284,48,0.2203,7222,48,2,,97,10,Khon Kaen,N
A106266,2023-12-09,CC,30278,0,0.2083,0,60,2,,96,3,Ubon Ratchathani,
A106267,2022-09-10,PL,104687,24,0.2735,6747,25,9,,106,999,Rayong,
A106268,2023-10-03,PL,88411,48,0.2091,3382,37,1,37390,109,12,Phuket,
A106269,2023-09-29,HP,335266,72,0.1747,9537,32,1,16577,109,18,Nonthaburi,
A106270,2025-03-04,CC,26361,0,0.1603,0,40,1,39619,155,3,Chonburi,Y
A106271,2023-03-06,PL,119222,48,0.1157,3633,20,3,25014,53,27,Samut Prakan,
A106272,2025-03-04,PL,100637,12,0.1634,9756,20,2,82085,13,15,Nonthaburi,Y
A106273,2025-07-23,HP,207764,60,0.112,5401,39,1,16723,52,8,Nakhon Ratchasima,Y
A106274,2022-09-19,HP,621993,72,0.0959,13609,32,1,24159,0,999,Ubon Ratchathani,
A106275,2025-08-15,CC,35682,0,0.0955,0,32,1,25774,37,14,Chiang Mai,Y
A106276,2023-08-10,HP,186539,48,0.2646,7999,51,1,21433,49,22,Rayong,
A106277,2024-12-29,HP,440944,48,0.2056,16741,29,1,34547,90,15,Khon Kaen,N
A106278,2022-04-10,PL,247561,24,0.1308,13013,56,1,52898,21,7,Chiang Mai,
A106279,2024-01-28,PL,285350,12,0.0931,25993,24,1,30981,4,999,Bangkok,
A106280,2022-05-16,PL,337881,36,0.1405,13341,52,1,12278,91,8,Khon Kaen,
A106281,2024-05-02,HP,637317,36,0.1598,26190,38,1,26430,89,999,Songkhla,Y
A106282,2024-09-02,HP,342702,72,0.2215,11085,33,2,,55,21,Phuket,N
A106283,2024-12-06,HP,188978,72,0.2005,5782,52,1,16081,93,7,Rayong,Y
A106284,2023-08-17,HP,439014,60,0.1102,11348,20,1,,40,8,Udon Thani,
A106285,2022-06-23,PL,175107,12,0.2538,18295,48,2,,4,999,Bangkok,
A106286,2022-07-16,HP,212284,36,0.2624,10538,36,1,19911,50,14,Ubon Ratchathani,
A106287,2025-04-20,PL,200169,12,0.1168,18629,51,1,21341,68,19,Ubon Ratchathani,Y
A106288,2024-10-11,HP,304069,48,0.2113,11688,20,1,31101,85,16,Rayong,Y
A106289,2025-08-27,PL,165629,48,0.1767,5889,41,1,31903,110,4,Nonthaburi,Y
A106290,2024-01-21,PL,294663,12,0.1388,27963,40,2,25900,36,13,Udon Thani,
A106291,2025-07-25,PL,97685,36,0.1183,3676,23,3,22335,30,0,Ubon Ratchathani,Y
A106292,2023-04-08,HP,867133,36,0.1573,35453,50,2,72663,125,5,Udon Thani,
A106293,2024-04-27,PL,53536,12,0.1149,4973,20,1,14918,51,17,Bangkok,Y
A106294,2025-05-08,HP,737802,48,0.1083,22029,23,1,59364,28,12,Songkhla,Y
A106295,2024-10-27,CC,39174,0,0.1789,0,37,2,,48,8,Ubon Ratchathani,Y
A106296,2025-03-24,PL,217369,12,0.1926,21602,38,2,,83,6,Bangkok,Y
A106297,2023-12-04,PL,165785,24,0.2789,10760,51,2,,28,10,Ubon Ratchathani,
A106298,2022-12-26,CC,32998,0,0.1124,0,20,1,,35,5,Ubon Ratchathani,
A106299,2022-07-10,PL,104015,12,0.2094,10482,33,1,36669,74,13,Songkhla,
A106300,2024-02-10,PL,53099,12,0.1819,5229,30,1,70515,73,3,Nakhon Ratchasima,
A106301,2023-02-23,HP,225420,36,0.1236,8583,46,3,18793,72,6,Nakhon Ratchasima,
A106302,2025-05-27,PL,167881,48,0.2219,6601,30,1,17958,33,7,Phuket,Y
A106303,2025-08-17,PL,137709,24,0.1078,6974,34,3,36774,29,3,Bangkok,Y
A106304,2025-06-21,CC,189284,0,0.13,0,41,3,19632,126,26,Khon Kaen,N
A106305,2023-04-17,PL,278369,48,0.1348,8926,43,2,,7,4,Chiang Mai,
A106306,2022-04-07,PL,57089,24,0.1885,3275,46,1,46179,70,8,Bangkok,
A106307,2023-05-10,CC,25148,0,0.1813,0,38,1,15038,145,999,Nonthaburi,
A106308,2025-03-29,PL,164250,12,0.2331,16878,40,1,21160,80,12,Phuket,Y
A106309,2022-08-28,PL,279709,12,0.1662,27183,25,1,18480,21,8,Samut Prakan,
A106310,2024-04-29,HP,221170,72,0.1453,5749,20,1,12802,66,7,Chonburi,Y
A106311,2022-11-26,HP,238055,60,0.2501,8929,47,1,,38,999,Udon Thani,
A106312,2025-09-11,PL,91098,24,0.1078,4614,51,2,,109,20,Bangkok,Y
A106313,2022-08-02,PL,130130,48,0.221,5107,27,1,37730,135,6,Phuket,
A106314,2025-05-11,PL,66165,24,0.2295,4022,32,1,46506,76,17,Bangkok,N
A106315,2024-05-04,PL,151706,36,0.1851,6554,32,2,45259,48,8,Nonthaburi,Y
A106316,2023-07-01,HP,170639,36,0.175,7228,41,1,45857,88,999,Ubon Ratchathani,
A106317,2024-08-23,PL,29012,12,0.2104,2926,51,1,21760,73,13,Nakhon Ratchasima,N
A106318,2024-10-02,HP,86794,36,0.231,4081,24,2,142246,99,8,Nakhon Ratchasima,N
A106319,2024-06-24,CC,32907,0,0.1528,0,26,3,35351,84,0,Bangkok,Y
A106320,2025-02-15,PL,137901,48,0.2071,5252,46,3,44251,95,5,Nonthaburi,Y
A106321,2025-01-27,HP,363449,60,0.1776,11436,20,1,42295,49,4,Phuket,Y
A106322,2024-06-15,HP,282722,48,0.2758,12387,30,1,43973,29,14,Nonthaburi,Y
A106323,2025-03-15,HP,109207,60,0.1877,3528,49,1,19045,15,1,Chiang Mai,N
A106324,2023-05-12,PL,141275,48,0.2503,5889,35,2,,96,0,Udon Thani,
A106325,2023-01-09,HP,254316,36,0.1704,10675,27,2,26139,5,10,Samut Prakan,
A106326,2022-11-16,HP,249993,60,0.1292,6858,34,1,22628,12,6,Nakhon Ratchasima,
A106327,2023-09-28,CC,28507,0,0.1399,0,27,1,,49,20,Bangkok,
A106328,2023-04-13,HP,448976,60,0.2432,16582,23,1,27761,117,14,Songkhla,
A106329,2022-11-12,PL,78720,12,0.1889,7799,39,1,,25,9,Udon Thani,
A106330,2024-07-08,HP,176813,60,0.102,4449,20,9,26862,77,7,Samut Prakan,Y
A106331,2023-11-22,HP,373853,48,0.182,13458,41,1,38897,5,4,Nakhon Ratchasima,
A106332,2024-05-16,PL,155102,36,0.1058,5675,20,2,25390,30,8,Samut Prakan,Y
A106333,2025-02-09,PL,70516,36,0.1692,2953,29,1,76056,102,20,Khon Kaen,Y
A106334,2025-02-13,CC,66529,0,0.2024,0,47,1,52959,60,18,Samut Prakan,Y
A106335,2025-01-04,CC,67961,0,0.2402,0,40,1,9000,60,999,Nonthaburi,Y
A106336,2022-12-10,CC,18870,0,0.1254,0,27,1,10755,41,7,Nakhon Ratchasima,
A106337,2024-09-07,PL,107851,12,0.2326,11078,40,9,,39,12,Chiang Mai,Y
A106338,2022-09-03,HP,624010,48,0.1814,22433,37,1,17966,29,10,Samut Prakan,
A106339,2023-02-22,HP,127474,60,0.2347,4617,43,1,11832,48,14,Bangkok,
A106340,2025-04-29,PL,113812,24,0.1837,6484,33,3,18844,13,8,Ubon Ratchathani,Y
A106341,2025-04-09,PL,411932,24,0.219,24681,39,3,28003,19,9,Khon Kaen,N
A106342,2024-11-03,PL,141190,36,0.1686,5905,25,2,32839,85,26,Samut Prakan,N
A106343,2023-07-23,CC,21029,0,0.2104,0,48,3,26778,25,3,Nonthaburi,
A106344,2025-01-02,HP,222874,60,0.1548,6589,28,1,32255,74,4,Rayong,N
A106345,2022-03-19,HP,199341,60,0.108,5116,24,1,17974,102,17,Samut Prakan,
A106346,2025-03-29,PL,120380,12,0.135,11385,29,3,29770,1,7,Phuket,Y
A106347,2024-04-12,CC,42710,0,0.1379,0,20,1,26850,35,15,Udon Thani,N
A106348,2022-06-14,CC,66368,0,0.2256,0,37,2,,34,4,Phuket,
A106349,2022-01-03,CC,113251,0,0.1985,0,46,3,58494,117,23,Rayong,
A106350,2022-08-26,PL,153992,24,0.2787,9992,32,1,18792,15,22,Samut Prakan,
A106351,2022-08-19,PL,75042,48,0.0966,2167,38,1,34554,10,3,Chiang Mai,
A106352,2024-04-11,PL,414789,36,0.1532,16817,49,1,26590,116,30,Ubon Ratchathani,N
A106353,2025-08-04,HP,480821,60,0.2346,17413,51,1,16559,101,999,Nonthaburi,N
A106354,2022-10-25,PL,172733,12,0.1746,16907,20,1,21490,2,20,Nonthaburi,
A106355,2025-01-29,PL,133282,12,0.2445,13822,29,3,19564,23,3,Bangkok,Y
A106356,2023-07-18,CC,54349,0,0.2392,0,48,1,52877,98,7,Nakhon Ratchasima,
A106357,2023-10-15,PL,130193,36,0.1049,4754,46,3,26061,27,11,Samut Prakan,
A106358,2025-01-11,HP,379036,48,0.1572,12861,41,2,21549,41,11,Phuket,Y
A106359,2022-02-07,HP,128858,72,0.1698,3613,43,1,75408,80,14,Rayong,
A106360,2023-11-16,PL,293510,12,0.1159,27293,64,3,21540,40,13,Bangkok,
A106361,2023-03-28,PL,141685,12,0.2496,14754,23,1,18295,114,12,Rayong,
A106362,2025-06-20,HP,231715,72,0.1369,5861,45,3,22994,107,10,Ubon Ratchathani,Y
A106363,2024-06-07,PL,63362,12,0.2412,6553,20,1,34789,44,1,Chiang Mai,Y
A106364,2023-08-29,HP,255520,60,0.2242,9032,27,2,23299,78,16,Songkhla,
A106365,2024-09-03,HP,131637,36,0.2371,6257,36,2,22443,8,4,Rayong,N
A106366,2023-08-16,HP,216483,60,0.2533,8177,37,9,18533,82,0,Udon Thani,
A106367,2022-06-26,PL,196307,12,0.2146,19869,46,2,42803,71,13,Udon Thani,
A106368,2023-01-30,PL,102166,24,0.1048,5149,38,1,25105,29,8,Songkhla,
A106369,2024-06-27,HP,522958,48,0.2383,21280,28,2,21121,69,17,Nonthaburi,Y
A106370,2022-01-23,CC,44619,0,0.2412,0,46,3,,84,999,Samut Prakan,
A106371,2024-12-29,HP,218476,36,0.2098,9888,42,3,33723,136,5,Songkhla,N
A106372,2023-06-11,HP,231993,72,0.1492,6106,50,3,63249,63,2,Songkhla,
A106373,2025-01-14,HP,589477,72,0.2718,21538,31,1,15683,72,17,Bangkok,N
A106374,2024-11-28,PL,116981,48,0.1146,3554,35,2,,82,0,Khon Kaen,N
A106375,2024-07-06,PL,119112,48,0.1921,4388,47,1,54393,10,4,Chiang Mai,Y
A106376,2023-07-09,CC,53526,0,0.2107,0,28,2,,132,5,Khon Kaen,
A106377,2025-07-28,PL,138651,12,0.1427,13203,40,2,27866,13,26,Chiang Mai,Y
A106378,2025-12-30,PL,70676,36,0.1681,2953,36,1,56349,71,16,Chiang Mai,Y
A106379,2024-03-11,PL,100712,24,0.1685,5610,38,2,,68,6,Rayong,
A106380,2025-07-20,PL,168964,24,0.1677,9401,25,1,55798,46,1,Udon Thani,N
A106381,2023-06-17,PL,97794,24,0.1508,5303,51,2,,8,5,Udon Thani,
A106382,2024-12-29,PL,137125,36,0.1832,5902,47,1,,140,22,Songkhla,Y
A106383,2024-03-06,HP,242521,72,0.1112,5615,24,1,23886,82,3,Ubon Ratchathani,
A106384,2022-08-02,PL,228947,36,0.1632,9473,48,1,70343,100,999,Chiang Mai,
A106385,2025-05-19,PL,145172,12,0.1242,13600,40,1,22991,12,7,Udon Thani,Y
A106386,2022-12-08,CC,48924,0,0.2136,0,42,2,,114,6,Chiang Mai,
A106387,2025-03-22,PL,44051,24,0.1961,2555,53,9,27009,25,5,Nonthaburi,Y
A106388,2024-01-31,PL,90642,12,0.1746,8872,47,2,,60,6,Nonthaburi,
A106389,2024-03-06,HP,625324,60,0.1411,17774,43,3,16204,2,9,Samut Prakan,
A106390,2022-06-27,PL,124949,36,0.1261,4783,58,1,24406,87,1,Songkhla,
A106391,2023-12-11,PL,99873,36,0.1073,3667,46,1,24099,61,2,Songkhla,
A106392,2023-06-25,PL,88963,12,0.1975,8877,20,1,35312,40,12,Ubon Ratchathani,
A106393,2023-05-16,PL,125727,24,0.2538,7897,34,3,42720,22,4,Chonburi,
A106394,2022-10-28,CC,36644,0,0.2152,0,44,1,34768,57,13,Chonburi,
A106395,2024-02-13,CC,39150,0,0.1435,0,55,2,31448,46,5,Nakhon Ratchasima,
A106396,2022-05-30,CC,39645,0,0.2673,0,33,1,30150,78,13,Ubon Ratchathani,
A106397,2022-11-19,HP,506777,60,0.193,16596,23,9,33804,3,14,Nonthaburi,
A106398,2025-05-14,HP,129925,72,0.2432,4437,51,2,,131,11,Phuket,Y
A106399,2024-08-23,PL,76929,24,0.1524,4182,28,9,,73,19,Chiang Mai,Y
A106400,2022-12-13,HP,277463,48,0.1836,10025,20,1,,24,14,Phuket,
A106401,2025-04-06,HP,128238,36,0.2221,5935,34,1,30374,14,7,Khon Kaen,Y
A106402,2023-03-05,CC,67965,0,0.1811,0,34,3,28783,100,17,Samut Prakan,
A106403,2023-01-02,HP,211435,60,0.2658,8207,23,3,32687,57,999,Songkhla,
A106404,2024-11-01,PL,76809,48,0.1996,2877,35,2,59275,70,999,Phuket,Y
A106405,2022-11-12,PL,83745,48,0.1598,2859,33,1,29689,1,2,Nakhon Ratchasima,
A106406,2024-02-23,CC,69887,0,0.11,0,42,3,60351,96,9,Chonburi,
A106407,2022-03-22,CC,44890,0,0.0959,0,53,3,47172,45,1,Songkhla,
A106408,2024-01-31,PL,141254,12,0.2432,14633,30,1,27170,93,16,Songkhla,
A106409,2024-09-07,HP,129605,36,0.1058,4742,37,1,16449,43,999,Phuket,Y
A106410,2024-06-10,PL,116791,36,0.2405,5584,21,2,24577,48,12,Chiang Mai,Y
A106411,2025-09-25,CC,29736,0,0.2325,0,44,2,,28,12,Nonthaburi,Y
A106412,2023-12-18,PL,178201,48,0.1471,5896,42,2,26983,8,8,Nakhon Ratchasima,
A106413,2022-06-19,PL,150390,36,0.1021,5457,39,3,50263,30,4,Udon Thani,
A106414,2024-05-09,HP,143443,72,0.1695,4018,42,3,,124,1,Chonburi,Y
A106415,2023-03-20,HP,148841,48,0.266,6400,20,3,22028,3,7,Phuket,
A106416,2022-12-11,HP,221187,60,0.1236,5964,20,1,37258,143,3,Bangkok,
A106417,2022-09-04,CC,88224,0,0.2159,0,20,1,14680,1,13,Chiang Mai,
A106418,2025-11-21,HP,718490,36,0.1066,26340,34,2,,42,4,Chiang Mai,Y
A106419,2025-04-30,HP,152424,36,0.1223,5787,24,9,53732,18,5,Bangkok,Y
A106420,2024-03-29,HP,414692,48,0.2132,16007,37,1,12111,29,999,Udon Thani,
A106421,2022-06-21,HP,236207,48,0.2617,10072,44,1,67801,107,10,Nonthaburi,
A106422,2023-02-05,CC,58674,0,0.0926,0,50,1,50117,65,3,Ubon Ratchathani,
A106423,2024-03-21,PL,77806,12,0.266,8208,41,3,15354,7,4,Chonburi,
A106424,2023-08-29,HP,524718,48,0.1635,18080,48,2,,45,1,Phuket,
A106425,2025-06-25,PL,254281,36,0.2578,12526,26,1,18332,34,13,Chonburi,Y
A106426,2024-01-28,CC,26976,0,0.2162,0,48,1,46967,1,8,Ubon Ratchathani,
A106427,2025-06-03,PL,218745,36,0.1316,8475,47,3,,115,3,Nakhon Ratchasima,Y
A106428,2023-12-27,HP,157029,72,0.1915,4686,37,2,45687,99,2,Songkhla,
A106429,2025-07-28,CC,101131,0,0.2794,0,35,1,21275,74,9,Ubon Ratchathani,N
A106430,2023-08-23,PL,132238,24,0.205,7768,30,2,,78,1,Chiang Mai,
A106431,2022-08-26,HP,103390,72,0.1848,3028,42,1,26110,0,999,Ubon Ratchathani,
A106432,2023-11-16,CC,32938,0,0.2464,0,42,2,56554,24,0,Samut Prakan,
A106433,2023-08-16,HP,228161,72,0.1428,5884,37,9,,134,1,Nakhon Ratchasima,
A106434,2025-08-15,HP,247534,48,0.2378,10062,42,1,24323,22,15,Phuket,N
A106435,2022-06-28,HP,535687,36,0.2276,25040,45,1,43410,73,999,Khon Kaen,
A106436,2025-07-16,HP,699652,48,0.2433,28761,42,2,25381,73,4,Songkhla,Y
A106437,2024-05-23,HP,170110,36,0.1414,6729,39,1,38876,105,14,Phuket,Y
A106438,2022-07-11,CC,27722,0,0.0,0,20,1,,109,999,Udon Thani,
A106439,2024-02-28,PL,252008,48,0.2696,10911,37,1,46550,54,10,Chiang Mai,
A106440,2022-05-04,CC,75128,0,0.1459,0,33,1,40157,62,999,Rayong,
A106441,2025-10-27,HP,149972,48,0.2732,6538,24,2,67818,82,0,Rayong,N
A106442,2023-06-13,PL,80117,24,0.2079,4726,38,1,44962,16,11,Bangkok,
A106443,2022-01-17,HP,1051478,60,0.1527,30904,50,1,35104,18,7,Udon Thani,
A106444,2023-01-21,CC,27183,0,0.2318,0,42,1,,68,0,Bangkok,
A106445,2025-11-30,PL,123364,12,0.2006,12342,29,2,,49,4,Bangkok,Y
A106446,2024-04-15,PL,86438,36,0.1272,3317,55,1,23237,101,6,Khon Kaen,Y
A106447,2025-04-11,HP,204092,60,0.2343,7386,42,1,19184,94,8,Udon Thani,N
A106448,2024-03-11,PL,68199,48,0.1082,2035,51,1,18710,58,999,Rayong,
A106449,2023-11-24,HP,338049,48,0.2657,14527,22,1,22743,24,15,Chonburi,
A106450,2024-09-07,CC,15134,0,0.091,0,27,1,,14,6,Phuket,N
A106451,2024-02-01,HP,165834,60,0.1012,4162,34,1,37562,75,15,Udon Thani,
A106452,2023-01-27,PL,160107,36,0.0956,5722,43,2,45419,56,3,Bangkok,
A106453,2022-03-07,PL,108761,12,0.1452,10379,46,1,13859,109,25,Nakhon Ratchasima,
A106454,2025-08-25,PL,186272,24,0.1799,10553,40,9,,28,12,Chonburi,N
A106455,2022-05-06,HP,208828,36,0.0968,7485,54,2,,27,23,Ubon Ratchathani,
A106456,2022-11-10,PL,285613,48,0.0941,8189,44,1,,13,20,Samut Prakan,
A106457,2022-06-01,HP,681502,72,0.1995,20795,22,1,55084,3,4,Phuket,
A106458,2025-06-28,CC,38209,0,0.1457,0,32,1,56267,50,999,Ubon Ratchathani,Y
A106459,2025-11-17,PL,118088,48,0.2672,5089,24,2,,20,5,Chiang Mai,Y
A106460,2024-07-17,CC,42951,0,0.2055,0,46,1,12964,18,999,Chonburi,Y
A106461,2025-09-24,PL,70038,12,0.2021,7016,43,1,63830,3,10,Khon Kaen,Y
A106462,2022-12-19,HP,289993,48,0.1009,8479,23,1,49618,30,2,Bangkok,
A106463,2024-07-10,PL,79775,36,0.2218,3690,20,3,54877,41,4,Rayong,Y
A106464,2024-04-12,PL,133800,12,0.1097,12373,39,3,16578,64,6,Khon Kaen,N
A106465,2024-06-07,PL,142330,12,0.2637,14988,32,3,37455,96,4,Ubon Ratchathani,Y
A106466,2024-09-23,PL,123077,48,0.0973,3562,40,1,20907,75,20,Chiang Mai,Y
A106467,2025-09-20,CC,48298,0,0.0996,0,40,1,14224,66,9,Chiang Mai,Y
A106468,2022-08-28,CC,31675,0,0.2676,0,30,9,,124,8,Nonthaburi,
A106469,2025-03-03,HP,568890,48,0.1368,18337,37,3,46206,76,1,Nonthaburi,Y
A106470,2022-03-30,CC,54626,0,0.0,0,26,2,,108,10,Udon Thani,
A106471,2024-01-17,HP,167546,72,0.2616,5979,20,1,40996,104,7,Nonthaburi,
A106472,2023-08-04,CC,20147,0,0.1258,0,24,2,,147,2,Ubon Ratchathani,
A106473,2023-07-02,PL,178371,12,0.1654,17322,20,2,68996,39,12,Nakhon Ratchasima,
A106474,2023-04-05,PL,80420,48,0.1315,2556,24,1,41627,120,1,Songkhla,
A106475,2022-11-09,PL,100259,24,0.2395,6178,40,9,,3,1,Khon Kaen,
A106476,2024-03-09,PL,128009,36,0.1099,4728,30,1,27399,49,7,Nonthaburi,
A106477,2022-05-08,PL,66682,12,0.256,6979,46,2,40969,111,13,Chonburi,
A106478,2023-09-29,HP,230937,36,0.27,11610,53,2,25580,53,9,Songkhla,
A106479,2025-10-18,PL,111855,24,0.1331,5901,52,2,,52,0,Rayong,Y
A106480,2023-06-12,CC,89158,0,0.0,0,20,1,24163,117,8,Udon Thani,
A106481,2022-12-31,PL,389588,24,0.1176,20050,31,1,52898,91,999,Rayong,
A106482,2025-07-20,PL,40644,36,0.2027,1815,43,2,17660,56,5,Phuket,Y
A106483,2025-07-10,CC,34335,0,0.1679,0,45,2,,41,14,Bangkok,Y
A106484,2024-03-16,CC,11853,0,0.2419,0,39,1,23285,27,6,Samut Prakan,
A106485,2024-09-27,PL,173557,24,0.1567,9497,39,1,,78,23,Ubon Ratchathani,N
A106486,2023-03-31,HP,153244,48,0.0965,4424,20,1,25223,20,4,Songkhla,
A106487,2025-09-24,HP,756562,72,0.1416,19435,22,1,,36,14,Ubon Ratchathani,Y
A106488,2022-01-22,PL,118482,12,0.2389,12232,20,3,24837,6,13,Bangkok,
A106489,2022-12-15,PL,85444,48,0.126,2677,27,2,,74,17,Nakhon Ratchasima,
A106490,2022-12-24,PL,250114,24,0.1729,14025,54,2,37109,37,17,Nonthaburi,
A106491,2022-12-08,CC,17989,0,0.2321,0,41,1,31699,22,999,Bangkok,
A106492,2025-03-05,CC,84506,0,0.2459,0,27,9,90578,86,23,Phuket,Y
A106493,2025-08-22,PL,204274,48,0.1546,6887,30,1,30662,85,18,Udon Thani,Y
A106494,2024-11-05,PL,95366,12,0.1715,9310,41,1,21578,79,13,Songkhla,Y
A106495,2023-12-31,HP,355719,48,0.21,13635,34,3,14641,33,0,Udon Thani,
A106496,2022-03-10,PL,81778,24,0.1939,4728,42,1,18716,64,18,Chiang Mai,
A106497,2024-05-08,PL,80419,24,0.2669,5139,35,1,43457,24,3,Chonburi,N
A106498,2023-07-18,HP,563452,60,0.0962,13907,35,3,,70,9,Samut Prakan,
A106499,2022-12-08,HP,1206446,72,0.2793,44836,34,1,33561,33,999,Rayong,
A106500,2022-06-20,HP,315848,36,0.193,13853,41,1,24921,1,5,Rayong,
A106501,2024-05-26,CC,64157,0,0.2318,0,39,3,25598,26,999,Chonburi,N
A106502,2022-04-03,PL,229734,12,0.1628,22261,43,3,21200,115,9,Ubon Ratchathani,
A106503,2023-01-11,PL,228283,48,0.0911,6488,42,1,32345,7,13,Ubon Ratchathani,
A106504,2023-01-11,PL,162858,24,0.2567,10269,41,3,,150,5,Nonthaburi,
A106505,2024-04-05,CC,44717,0,0.1389,0,29,2,41890,59,11,Phuket,N
A106506,2024-04-17,PL,90738,36,0.1128,3373,48,1,37429,128,4,Samut Prakan,Y
A106507,2023-12-29,CC,24066,0,0.129,0,49,1,9000,21,2,Chiang Mai,
A106508,2023-09-14,CC,34580,0,0.203,0,36,1,28583,20,25,Rayong,
A106509,2023-10-30,HP,833180,48,0.2558,35118,20,2,,33,2,Nakhon Ratchasima,
A106510,2022-02-04,PL,102892,48,0.2054,3904,35,3,12387,62,15,Nonthaburi,
A106511,2023-11-07,PL,109415,36,0.0935,3891,42,9,,23,10,Chonburi,
A106512,2022-05-14,HP,759638,72,0.1816,22046,29,3,39878,83,13,Samut Prakan,
A106513,2025-09-21,CC,51548,0,0.0,0,31,1,65681,84,8,Chonburi,Y
A106514,2022-07-21,CC,44201,0,0.0988,0,57,1,14323,46,12,Udon Thani,
A106515,2024-04-05,PL,50259,12,0.1452,4796,31,3,13619,85,11,Khon Kaen,Y
A106516,2022-05-15,PL,101276,12,0.2363,10433,34,1,32965,88,6,Khon Kaen,
A106517,2023-04-18,PL,35926,24,0.1031,1805,36,1,24429,141,19,Udon Thani,
A106518,2022-07-30,HP,737085,60,0.188,23832,36,1,58499,113,5,Samut Prakan,
A106519,2025-08-23,HP,163645,36,0.0924,5805,62,1,13933,16,17,Ubon Ratchathani,Y
A106520,2022-08-10,PL,144822,36,0.1726,6105,26,1,26480,3,999,Udon Thani,
A106521,2023-11-18,CC,76564,0,0.0981,0,41,1,23597,38,0,Songkhla,
A106522,2025-11-26,CC,31562,0,0.272,0,33,1,30224,39,14,Chiang Mai,Y
A106523,2023-01-11,CC,36780,0,0.2398,0,27,3,,38,3,Nakhon Ratchasima,
A106524,2022-02-15,PL,204769,24,0.1356,10845,32,3,18525,56,0,Chiang Mai,
